ModelVersion,SiteId,Site,Satellite,LatitudeDeg,LongitudeDeg,BoresightLongitudeDeg,BoresightElevationDeg,ReceiverDiameterM,ReceiverNoiseTemperatureK,FarAngleReceiveGainDbi,GeographicZaRadiusKm,OuterAngleDeg,InnerAngleDeg,RobustExceedancePercent,RobustAvailabilityPercent,Percentile99p9IOverNDb,MaximumIOverNDb,RetaskDutyPercent,ShutdownDutyPercent,Feasible,StrictOuterAngleDeg,StrictInnerAngleDeg,StrictWorstExceedancePercent,StrictMaximumIOverNDb,StrictFeasible
1.0.0,sioux_falls_sd_goes_east,"Sioux Falls, SD",GOES East,43.7351,-96.6255,-75.2,35.3611143743051,4.5,120,-27,50,39,3,0.0833101916134407,99.9166898083866,-6.64159102248309,-2.90415541387074,20.7170935080405,0.127684271619269,1,41.5,6,0,-6.25761821075345,1
