ModelVersion,SiteId,Site,Satellite,LatitudeDeg,LongitudeDeg,BoresightLongitudeDeg,BoresightElevationDeg,ReceiverDiameterM,ReceiverNoiseTemperatureK,FarAngleReceiveGainDbi,GeographicZaRadiusKm,OuterAngleDeg,InnerAngleDeg,RobustExceedancePercent,RobustAvailabilityPercent,Percentile99p9IOverNDb,MaximumIOverNDb,RetaskDutyPercent,ShutdownDutyPercent,Feasible,StrictOuterAngleDeg,StrictInnerAngleDeg,StrictWorstExceedancePercent,StrictMaximumIOverNDb,StrictFeasible
1.0.0,sioux_falls_sd_goes_backup,"Sioux Falls, SD",GOES Backup,43.7351,-96.6255,-104.7,39.135245312228,4.5,120,-27,50,45,5,0.0833101916134407,99.9166898083866,-6.41944589432797,1.46947409048714,24.3505513639002,0.254913639070875,1,47.5,6,0,-6.15715860475241,1
