outerAngleDeg,innerAngleDeg,worstExceedancePercent,robustExceedancePercent,maximumIOverNDb,practicalPercentileIOverNDb,robustAvailabilityPercent,retaskDutyPercent,shutdownDutyPercent,feasible,score
34.5,20.5,0.0555401277422938,0.0555401277422938,1.0402611673712,-11.6978110234684,99.9444598722577,7.89023456845707,2.39234449760766,1,55
