OuterAngleDeg,InnerAngleDeg,WorstExceedancePercent,RobustExceedancePercent,MedianExceedancePercent,MaximumIOverNDb,P95IOverNDb,PracticalPercentileIOverNDb,RobustAvailabilityPercent,RetaskDutyPercent,ShutdownDutyPercent,Feasible,PracticalFeasible,Score,SearchStage
0,0,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0,0,0,0,0,coarse
0.5,0,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.00893136247934622,0,0,0,0.5,coarse
0.5,0.5,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0,0.00893136247934622,0,0,1,coarse
1,0,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.0156298843388559,0,0,0,1,coarse
1,0.5,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.013172338090011,0.00893136247934622,0,0,1.5,coarse
1,1,1.38850319355735,1.38850319355735,0.971952235490142,27.9194224643324,-21.3479164529127,21.2938031899933,98.6114968064427,0,0.0156298843388559,0,0,2,coarse
2,0,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.0334926092975483,0,0,0,2,coarse
2,0.5,1.38850319355735,1.38850319355735,0.985837267425715,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.0329308452250274,0.00893136247934622,0,0,2.5,coarse
2,1,1.38850319355735,1.38850319355735,0.971952235490142,27.9194224643324,-21.3479164529127,21.2938031899933,98.6114968064427,0.0197585071350165,0.0156298843388559,0,0,3,coarse
2,2,1.38850319355735,1.38850319355735,0.958067203554568,27.9194224643324,-21.7302030331006,21.2938031899933,98.6114968064427,0,0.0334926092975483,0,0,4,coarse
3,0,1.38850319355735,1.38850319355735,0.958067203554568,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.0647523779752601,0,0,0,3,coarse
3,0.5,1.38850319355735,1.38850319355735,0.958067203554568,27.9194224643324,-21.23291065706,21.2938031899933,98.6114968064427,0.0558210154959139,0.00893136247934622,0,0,3.5,coarse
3,1,1.38850319355735,1.38850319355735,0.944182171618995,27.9194224643324,-21.3479164529127,21.2938031899933,98.6114968064427,0.0491224936364042,0.0156298843388559,0,0,4,coarse
3,2,1.38850319355735,1.38850319355735,0.930297139683421,27.9194224643324,-21.7302030331006,21.2938031899933,98.6114968064427,0.0312597686777118,0.0334926092975483,0,0,5,coarse
3,3,1.38850319355735,1.38850319355735,0.888642043876701,27.9194224643324,-22.209504045588,21.2938031899933,98.6114968064427,0,0.0647523779752601,0,0,6,coarse
5,0,1.33296306581505,1.33296306581505,0.930297139683421,27.9194224643324,-21.23291065706,21.2925549133321,98.6670369341849,0.192024293305944,0,0,0,5,coarse
5,0.5,1.33296306581505,1.33296306581505,0.930297139683421,27.9194224643324,-21.23291065706,21.2925549133321,98.6670369341849,0.183092930826598,0.00893136247934622,0,0,5.5,coarse
5,1,1.33296306581505,1.33296306581505,0.916412107747848,27.9194224643324,-21.3479164529127,21.2925549133321,98.6670369341849,0.176394408967088,0.0156298843388559,0,0,6,coarse
5,2,1.33296306581505,1.33296306581505,0.902527075812274,27.9194224643324,-21.7302030331006,21.2925549133321,98.6670369341849,0.158531684008395,0.0334926092975483,0,0,7,coarse
5,3,1.33296306581505,1.33296306581505,0.860871980005554,27.9194224643324,-22.209504045588,21.2925549133321,98.6670369341849,0.127271915330684,0.0647523779752601,0,0,8,coarse
5,5,1.33296306581505,1.33296306581505,0.860871980005554,27.9194224643324,-23.5262187858195,21.2925549133321,98.6670369341849,0,0.192024293305944,0,0,10,coarse
10,0,1.19411274645932,1.19411274645932,0.541516245487365,13.2552529231329,-20.9365879903674,7.08692090057107,98.8058872535407,0.660920823471621,0,0,0,10,coarse
10,0.5,1.19411274645932,1.19411274645932,0.541516245487365,13.2552529231329,-20.9717854241458,7.08692090057107,98.8058872535407,0.651989460992274,0.00893136247934622,0,0,10.5,coarse
10,1,1.19411274645932,1.19411274645932,0.527631213551791,13.2552529231329,-20.9897008870703,7.08692090057107,98.8058872535407,0.645290939132765,0.0156298843388559,0,0,11,coarse
10,2,1.19411274645932,1.19411274645932,0.513746181616218,13.2552529231329,-21.4988314336907,7.08692090057107,98.8058872535407,0.627428214174072,0.0334926092975483,0,0,12,coarse
