ModelVersion,SiteId,Site,Satellite,LatitudeDeg,LongitudeDeg,BoresightLongitudeDeg,BoresightElevationDeg,ReceiverDiameterM,ReceiverNoiseTemperatureK,FarAngleReceiveGainDbi,GeographicZaRadiusKm,OuterAngleDeg,InnerAngleDeg,RobustExceedancePercent,RobustAvailabilityPercent,Percentile99p9IOverNDb,MaximumIOverNDb,RetaskDutyPercent,ShutdownDutyPercent,Feasible,StrictOuterAngleDeg,StrictInnerAngleDeg,StrictWorstExceedancePercent,StrictMaximumIOverNDb,StrictFeasible
1.0.0,wallops_va_goes_backup,"Wallops, VA",GOES Backup,37.9465,-75.4621,-104.7,36.6579361191948,4.5,120,-27,30,27.5,9.5,0.0833101916134407,99.9166898083866,-6.45817098592193,-0.702850679543815,4.34675339239655,0.629661054793909,1,32,9.5,0,-6.33775680851136,1
