ModelVersion,SiteId,Site,Satellite,LatitudeDeg,LongitudeDeg,BoresightLongitudeDeg,BoresightElevationDeg,ReceiverDiameterM,ReceiverNoiseTemperatureK,FarAngleReceiveGainDbi,GeographicZaRadiusKm,OuterAngleDeg,InnerAngleDeg,RobustExceedancePercent,RobustAvailabilityPercent,Percentile99p9IOverNDb,MaximumIOverNDb,RetaskDutyPercent,ShutdownDutyPercent,Feasible,StrictOuterAngleDeg,StrictInnerAngleDeg,StrictWorstExceedancePercent,StrictMaximumIOverNDb,StrictFeasible
1.0.0,wallops_va_goes_east,"Wallops, VA",GOES East,37.9465,-75.4621,-75.2,46.2414629749724,4.5,120,-27,30,34,3.5,0.0833101916134407,99.9166898083866,-6.88317374897341,0.29541352079292,4.83088591965427,0.0717730178311091,1,36.5,4.5,0,-6.66702434419558,1
