outerAngleDeg,innerAngleDeg,worstExceedancePercent,robustExceedancePercent,maximumIOverNDb,practicalPercentileIOverNDb,robustAvailabilityPercent,retaskDutyPercent,shutdownDutyPercent,feasible,score
46,5,0.0833101916134407,0.0833101916134407,3.39414983483039,-6.14389898759804,99.9166898083866,15.5013281707262,0.136771745604553,1,51
